workflow_id,execution_id,start_time,end_time,duration,success,error_message,steps
DataPipeline,DataPipeline_3_1,2025-06-23 10:30:00.503095,2025-06-23 10:49:23.503095,1163.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 23, 10, 30, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 10, 34, 23, 103095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 23, 10, 34, 23, 103095), 'end_time': datetime.datetime(2025, 6, 23, 10, 37, 46, 703095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 23, 10, 37, 46, 703095), 'end_time': datetime.datetime(2025, 6, 23, 10, 41, 16, 303095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 23, 10, 41, 16, 303095), 'end_time': datetime.datetime(2025, 6, 23, 10, 45, 34, 903095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'DataPipeline_Step5', 'start_time': datetime.datetime(2025, 6, 23, 10, 45, 34, 903095), 'end_time': datetime.datetime(2025, 6, 23, 10, 49, 13, 503095), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_3_2,2025-06-23 09:34:00.503095,2025-06-23 09:37:18.503095,198.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 23, 9, 34, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 9, 34, 25, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 23, 9, 34, 25, 503095), 'end_time': datetime.datetime(2025, 6, 23, 9, 35, 14, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 23, 9, 35, 14, 503095), 'end_time': datetime.datetime(2025, 6, 23, 9, 36, 7, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 23, 9, 36, 7, 503095), 'end_time': datetime.datetime(2025, 6, 23, 9, 36, 30, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'DataPipeline_Step5', 'start_time': datetime.datetime(2025, 6, 23, 9, 36, 30, 503095), 'end_time': datetime.datetime(2025, 6, 23, 9, 37, 0, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'DataPipeline_Step6', 'start_time': datetime.datetime(2025, 6, 23, 9, 37, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 9, 37, 41, 503095), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_3_3,2025-06-23 14:48:00.503095,2025-06-23 15:09:40.503095,1300.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 23, 14, 48, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 14, 55, 28, 836428), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 23, 14, 55, 28, 836428), 'end_time': datetime.datetime(2025, 6, 23, 15, 2, 39, 169761), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 23, 15, 2, 39, 169761), 'end_time': datetime.datetime(2025, 6, 23, 15, 9, 22, 503094), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_3_4,2025-06-23 15:21:00.503095,2025-06-23 15:46:26.503095,1526.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 23, 15, 21, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 15, 27, 15, 3095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 23, 15, 27, 15, 3095), 'end_time': datetime.datetime(2025, 6, 23, 15, 33, 33, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 23, 15, 33, 33, 503095), 'end_time': datetime.datetime(2025, 6, 23, 15, 39, 29, 3095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 23, 15, 39, 29, 3095), 'end_time': datetime.datetime(2025, 6, 23, 15, 46, 20, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_3_0,2025-06-23 17:46:00.503095,2025-06-23 18:09:16.503095,1396.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 23, 17, 46, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 17, 54, 1, 836428), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 23, 17, 54, 1, 836428), 'end_time': datetime.datetime(2025, 6, 23, 18, 2, 14, 169761), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 23, 18, 2, 14, 169761), 'end_time': datetime.datetime(2025, 6, 23, 18, 9, 48, 503094), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_3_1,2025-06-23 14:24:00.503095,2025-06-23 14:39:56.503095,956.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 23, 14, 24, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 14, 27, 16, 703095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 23, 14, 27, 16, 703095), 'end_time': datetime.datetime(2025, 6, 23, 14, 30, 5, 903095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 23, 14, 30, 5, 903095), 'end_time': datetime.datetime(2025, 6, 23, 14, 32, 59, 103095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 23, 14, 32, 59, 103095), 'end_time': datetime.datetime(2025, 6, 23, 14, 36, 6, 303095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'MLTraining_Step5', 'start_time': datetime.datetime(2025, 6, 23, 14, 36, 6, 303095), 'end_time': datetime.datetime(2025, 6, 23, 14, 39, 29, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_3_2,2025-06-23 13:51:00.503095,2025-06-23 14:14:00.503095,1380.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 23, 13, 51, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 13, 54, 55, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 23, 13, 54, 55, 503095), 'end_time': datetime.datetime(2025, 6, 23, 13, 59, 8, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 23, 13, 59, 8, 503095), 'end_time': datetime.datetime(2025, 6, 23, 14, 2, 28, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 23, 14, 2, 28, 503095), 'end_time': datetime.datetime(2025, 6, 23, 14, 6, 7, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'MLTraining_Step5', 'start_time': datetime.datetime(2025, 6, 23, 14, 6, 7, 503095), 'end_time': datetime.datetime(2025, 6, 23, 14, 9, 45, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'MLTraining_Step6', 'start_time': datetime.datetime(2025, 6, 23, 14, 9, 45, 503095), 'end_time': datetime.datetime(2025, 6, 23, 14, 13, 18, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_3_3,2025-06-23 13:06:00.503095,2025-06-23 13:28:42.503095,1362.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 23, 13, 6, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 13, 9, 45, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 23, 13, 9, 45, 503095), 'end_time': datetime.datetime(2025, 6, 23, 13, 13, 30, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 23, 13, 13, 30, 503095), 'end_time': datetime.datetime(2025, 6, 23, 13, 17, 30, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 23, 13, 17, 30, 503095), 'end_time': datetime.datetime(2025, 6, 23, 13, 21, 0, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'MLTraining_Step5', 'start_time': datetime.datetime(2025, 6, 23, 13, 21, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 13, 24, 49, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'MLTraining_Step6', 'start_time': datetime.datetime(2025, 6, 23, 13, 24, 49, 503095), 'end_time': datetime.datetime(2025, 6, 23, 13, 28, 36, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_3_4,2025-06-23 20:06:00.503095,2025-06-23 20:30:29.503095,1469.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 23, 20, 6, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 20, 10, 29, 303095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 23, 20, 10, 29, 303095), 'end_time': datetime.datetime(2025, 6, 23, 20, 15, 45, 103095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 23, 20, 15, 45, 103095), 'end_time': datetime.datetime(2025, 6, 23, 20, 21, 8, 903095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 23, 20, 21, 8, 903095), 'end_time': datetime.datetime(2025, 6, 23, 20, 26, 20, 703095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'MLTraining_Step5', 'start_time': datetime.datetime(2025, 6, 23, 20, 26, 20, 703095), 'end_time': datetime.datetime(2025, 6, 23, 20, 30, 59, 503095), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_3_0,2025-06-23 17:21:00.503095,2025-06-23 17:50:31.503095,1771.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 23, 17, 21, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 17, 30, 22, 836428), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 23, 17, 30, 22, 836428), 'end_time': datetime.datetime(2025, 6, 23, 17, 39, 58, 169761), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 23, 17, 39, 58, 169761), 'end_time': datetime.datetime(2025, 6, 23, 17, 49, 48, 503094), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_3_1,2025-06-23 17:15:00.503095,2025-06-23 17:32:32.503095,1052.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 23, 17, 15, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 17, 19, 38, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 23, 17, 19, 38, 503095), 'end_time': datetime.datetime(2025, 6, 23, 17, 24, 15, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 23, 17, 24, 15, 503095), 'end_time': datetime.datetime(2025, 6, 23, 17, 28, 32, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'ReportGeneration_Step4', 'start_time': datetime.datetime(2025, 6, 23, 17, 28, 32, 503095), 'end_time': datetime.datetime(2025, 6, 23, 17, 32, 56, 503095), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_3_2,2025-06-23 13:27:00.503095,2025-06-23 13:51:23.503095,1463.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 23, 13, 27, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 13, 35, 27, 169762), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 23, 13, 35, 27, 169762), 'end_time': datetime.datetime(2025, 6, 23, 13, 43, 31, 836429), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 23, 13, 43, 31, 836429), 'end_time': datetime.datetime(2025, 6, 23, 13, 51, 23, 503096), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_3_3,2025-06-23 08:52:00.503095,2025-06-23 09:11:40.503095,1180.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 23, 8, 52, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 8, 57, 23, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 23, 8, 57, 23, 503095), 'end_time': datetime.datetime(2025, 6, 23, 9, 2, 42, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 23, 9, 2, 42, 503095), 'end_time': datetime.datetime(2025, 6, 23, 9, 7, 14, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'ReportGeneration_Step4', 'start_time': datetime.datetime(2025, 6, 23, 9, 7, 14, 503095), 'end_time': datetime.datetime(2025, 6, 23, 9, 12, 8, 503095), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_3_4,2025-06-23 09:22:00.503095,2025-06-23 09:46:47.503095,1487.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 23, 9, 22, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 9, 27, 27, 903095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 23, 9, 27, 27, 903095), 'end_time': datetime.datetime(2025, 6, 23, 9, 32, 43, 303095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 23, 9, 32, 43, 303095), 'end_time': datetime.datetime(2025, 6, 23, 9, 38, 7, 703095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'ReportGeneration_Step4', 'start_time': datetime.datetime(2025, 6, 23, 9, 38, 7, 703095), 'end_time': datetime.datetime(2025, 6, 23, 9, 43, 3, 103095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'ReportGeneration_Step5', 'start_time': datetime.datetime(2025, 6, 23, 9, 43, 3, 103095), 'end_time': datetime.datetime(2025, 6, 23, 9, 48, 9, 503095), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_4_0,2025-06-22 18:23:00.503095,2025-06-22 18:39:33.503095,993.0,False,ResourceLimitExceeded,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 22, 18, 23, 0, 503095), 'end_time': datetime.datetime(2025, 6, 22, 18, 26, 13, 3095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 22, 18, 26, 13, 3095), 'end_time': datetime.datetime(2025, 6, 22, 18, 29, 23, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 22, 18, 29, 23, 503095), 'end_time': datetime.datetime(2025, 6, 22, 18, 31, 55, 3095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 22, 18, 31, 55, 3095), 'end_time': datetime.datetime(2025, 6, 22, 18, 35, 3, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'DataPipeline_Step5', 'start_time': datetime.datetime(2025, 6, 22, 18, 35, 3, 503095), 'end_time': datetime.datetime(2025, 6, 22, 18, 38, 8, 3095), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'DataPipeline_Step6', 'start_time': datetime.datetime(2025, 6, 22, 18, 38, 8, 3095), 'end_time': datetime.datetime(2025, 6, 22, 18, 40, 54, 503095), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_4_1,2025-06-22 11:49:00.503095,2025-06-22 12:15:21.503095,1581.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 22, 11, 49, 0, 503095), 'end_time': datetime.datetime(2025, 6, 22, 11, 54, 7, 703095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 22, 11, 54, 7, 703095), 'end_time': datetime.datetime(2025, 6, 22, 11, 59, 13, 903095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 22, 11, 59, 13, 903095), 'end_time': datetime.datetime(2025, 6, 22, 12, 4, 57, 103095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 22, 12, 4, 57, 103095), 'end_time': datetime.datetime(2025, 6, 22, 12, 10, 17, 303095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'DataPipeline_Step5', 'start_time': datetime.datetime(2025, 6, 22, 12, 10, 17, 303095), 'end_time': datetime.datetime(2025, 6, 22, 12, 15, 8, 503095), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_4_2,2025-06-22 09:10:00.503095,2025-06-22 09:25:04.503095,904.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 22, 9, 10, 0, 503095), 'end_time': datetime.datetime(2025, 6, 22, 9, 13, 20, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 22, 9, 13, 20, 503095), 'end_time': datetime.datetime(2025, 6, 22, 9, 17, 2, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 22, 9, 17, 2, 503095), 'end_time': datetime.datetime(2025, 6, 22, 9, 20, 44, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 22, 9, 20, 44, 503095), 'end_time': datetime.datetime(2025, 6, 22, 9, 24, 21, 503095), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_4_3,2025-06-22 15:06:00.503095,2025-06-22 15:10:07.503095,247.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 22, 15, 6, 0, 503095), 'end_time': datetime.datetime(2025, 6, 22, 15, 6, 35, 669762), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 22, 15, 6, 35, 669762), 'end_time': datetime.datetime(2025, 6, 22, 15, 7, 43, 836429), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 22, 15, 7, 43, 836429), 'end_time': datetime.datetime(2025, 6, 22, 15, 8, 44, 3096), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 22, 15, 8, 44, 3096), 'end_time': datetime.datetime(2025, 6, 22, 15, 9, 32, 169763), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'DataPipeline_Step5', 'start_time': datetime.datetime(2025, 6, 22, 15, 9, 32, 169763), 'end_time': datetime.datetime(2025, 6, 22, 15, 10, 43, 336430), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'DataPipeline_Step6', 'start_time': datetime.datetime(2025, 6, 22, 15, 10, 43, 336430), 'end_time': datetime.datetime(2025, 6, 22, 15, 11, 38, 503097), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_4_4,2025-06-22 07:11:00.503095,2025-06-22 07:25:59.503095,899.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 22, 7, 11, 0, 503095), 'end_time': datetime.datetime(2025, 6, 22, 7, 13, 49, 303095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 22, 7, 13, 49, 303095), 'end_time': datetime.datetime(2025, 6, 22, 7, 17, 7, 103095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 22, 7, 17, 7, 103095), 'end_time': datetime.datetime(2025, 6, 22, 7, 20, 0, 903095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 22, 7, 20, 0, 903095), 'end_time': datetime.datetime(2025, 6, 22, 7, 23, 24, 703095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'DataPipeline_Step5', 'start_time': datetime.datetime(2025, 6, 22, 7, 23, 24, 703095), 'end_time': datetime.datetime(2025, 6, 22, 7, 26, 51, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_4_0,2025-06-22 12:55:00.503095,2025-06-22 13:24:18.503095,1758.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 22, 12, 55, 0, 503095), 'end_time': datetime.datetime(2025, 6, 22, 13, 2, 21, 3095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 22, 13, 2, 21, 3095), 'end_time': datetime.datetime(2025, 6, 22, 13, 9, 24, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 22, 13, 9, 24, 503095), 'end_time': datetime.datetime(2025, 6, 22, 13, 16, 31, 3095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 22, 13, 16, 31, 3095), 'end_time': datetime.datetime(2025, 6, 22, 13, 23, 47, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_4_1,2025-06-22 13:42:00.503095,2025-06-22 13:55:28.503095,808.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 22, 13, 42, 0, 503095), 'end_time': datetime.datetime(2025, 6, 22, 13, 44, 31, 169762), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 22, 13, 44, 31, 169762), 'end_time': datetime.datetime(2025, 6, 22, 13, 46, 25, 836429), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 22, 13, 46, 25, 836429), 'end_time': datetime.datetime(2025, 6, 22, 13, 49, 3, 503096), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 22, 13, 49, 3, 503096), 'end_time': datetime.datetime(2025, 6, 22, 13, 51, 17, 169763), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'MLTraining_Step5', 'start_time': datetime.datetime(2025, 6, 22, 13, 51, 17, 169763), 'end_time': datetime.datetime(2025, 6, 22, 13, 53, 59, 836430), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'MLTraining_Step6', 'start_time': datetime.datetime(2025, 6, 22, 13, 53, 59, 836430), 'end_time': datetime.datetime(2025, 6, 22, 13, 55, 52, 503097), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_4_2,2025-06-22 17:01:00.503095,2025-06-22 17:16:26.503095,926.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 22, 17, 1, 0, 503095), 'end_time': datetime.datetime(2025, 6, 22, 17, 5, 44, 169762), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 22, 17, 5, 44, 169762), 'end_time': datetime.datetime(2025, 6, 22, 17, 11, 3, 836429), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 22, 17, 11, 3, 836429), 'end_time': datetime.datetime(2025, 6, 22, 17, 16, 9, 503096), 'success': True, 'error_message': ''}]"
